"","y","x1","x2","x3","x4","x5","x6"
"10791",1,0,2132,41,428,688,13
"10792",1,0,3152,48,160,760,85
"10793",0,1,4422,30,739,720,81
"10794",1,1,6941,45,626,737,99
"10795",0,1,5890,20,758,699,94
"10796",0,0,3441,47,246,754,35
"10797",0,0,7956,26,464,745,79
"10798",1,0,2995,51,443,636,8
"10799",1,1,2209,70,123,772,80
"10800",0,0,2771,78,751,577,93
"10801",0,1,7812,48,829,537,93
"10802",0,0,2828,31,704,717,99
"10803",0,1,1014,24,666,775,44
"10804",1,1,4245,57,334,614,55
"10805",1,0,5589,60,552,527,18
"10806",0,0,7367,57,162,600,58
"10807",1,1,4410,77,516,653,45
"10808",0,0,4960,62,583,806,38
"10809",1,0,5680,43,246,723,84
"10810",0,1,1963,63,125,546,80
"10811",0,1,4516,53,751,798,82
"10812",0,0,1803,62,492,672,12
"10813",1,0,3771,44,294,654,66
"10814",1,0,6274,62,479,708,5
"10815",0,0,8240,46,554,732,49
"10816",1,0,4216,59,710,571,19
"10817",1,1,4569,46,533,697,44
"10818",0,1,3976,38,185,731,58
"10819",0,0,6354,41,186,551,44
"10820",1,0,5672,72,327,650,66
"10821",1,0,3558,50,491,836,57
"10822",0,0,2480,33,220,843,4
"10823",1,1,3795,73,162,822,22
"10824",1,1,5349,34,133,610,25
"10825",0,1,6549,34,374,827,92
"10826",0,0,4362,37,427,797,9
"10827",0,0,2413,53,833,831,99
"10828",1,1,3020,49,589,848,25
"10829",0,0,8414,26,775,783,54
"10830",1,0,6780,60,643,835,72
"10831",1,1,2231,29,596,828,25
"10832",0,1,2988,19,157,737,86
"10833",1,1,7116,43,503,841,71
"10834",1,0,2051,46,572,761,17
"10835",0,0,5595,38,848,646,50
"10836",1,0,6416,42,761,807,49
"10837",0,0,7578,29,284,840,54
"10838",1,0,4744,66,553,509,56
"10839",0,1,1045,32,246,558,86
"10840",1,1,3688,70,124,812,17
"10841",0,1,2861,76,241,794,18
"10842",0,0,3021,35,235,672,74
"10843",1,1,2687,26,252,509,80
"10844",0,1,1408,28,196,670,14
"10845",0,0,4606,45,567,729,86
"10846",1,1,4028,38,547,548,17
"10847",1,1,1023,76,323,730,80
"10848",0,1,7537,28,168,517,97
"10849",1,0,2017,49,144,692,40
"10850",0,0,6617,47,474,793,53
"10851",0,0,1467,22,421,566,61
"10852",0,0,3298,58,249,795,63
"10853",0,0,2192,67,644,712,55
"10854",0,1,5429,29,292,824,57
"10855",0,0,8036,28,314,788,25
"10856",0,0,3637,55,253,704,25
"10857",0,1,6483,31,691,528,37
"10858",1,0,1947,71,811,792,77
"10859",0,0,6942,26,180,829,53
"10860",0,0,7081,40,521,703,86
"10861",1,0,6868,30,827,625,46
"10862",1,0,6900,36,205,557,4
"10863",1,1,3247,56,171,512,99
"10864",0,1,3275,37,673,678,18
"10865",1,1,4515,57,682,622,15
"10866",1,0,5828,57,622,843,32
"10867",1,1,2637,55,267,536,90
"10868",1,0,2032,65,768,711,89
"10869",0,1,3261,20,175,545,40
"10870",0,1,7840,44,360,799,78
"10871",1,1,7020,74,134,537,90
"10872",1,1,7321,49,740,503,27
"10873",0,0,4170,60,429,585,38
"10874",1,0,5584,66,518,511,66
"10875",1,1,5671,66,370,797,79
"10876",0,1,3535,45,670,577,37
"10877",0,1,2145,36,377,789,42
"10878",0,0,3560,18,226,725,66
"10879",1,0,7312,78,487,794,32
"10880",0,1,5093,64,665,588,53
"10881",1,1,1939,62,672,707,71
"10882",0,1,2036,52,130,655,42
"10883",1,0,3480,69,230,558,58
"10884",1,1,6381,57,346,559,54
"10885",0,1,7088,61,204,680,56
"10886",1,1,1621,75,270,504,70
"10887",1,0,8357,57,542,643,3
"10888",0,1,6244,57,432,802,58
"10889",0,1,3856,68,669,809,7
"10890",0,0,2005,53,218,519,54
"10891",1,0,3968,64,465,678,55
"10892",0,0,8199,29,489,774,29
"10893",0,0,7840,37,712,590,50
"10894",0,0,2199,54,459,502,10
"10895",1,1,8048,69,128,609,99
"10896",1,1,3839,72,158,525,72
"10897",0,1,6634,34,232,665,7
"10898",1,0,3103,76,110,503,3
"10899",1,1,7214,20,669,522,89
"10900",1,0,2191,40,682,554,9
"10901",1,1,1398,38,541,819,5
"10902",0,0,1143,70,157,561,56
"10903",1,1,1672,75,129,790,21
"10904",1,1,8329,41,759,674,94
"10905",1,0,7356,57,244,839,65
"10906",1,1,4589,20,253,718,86
"10907",0,1,7700,24,210,587,48
"10908",1,1,1681,20,626,760,67
"10909",0,0,2165,75,759,563,53
"10910",0,0,5793,51,192,797,68
"10911",0,0,7940,58,716,784,4
"10912",0,0,5273,23,771,748,3
"10913",0,0,4226,62,735,762,89
"10914",0,1,4363,46,438,773,54
"10915",1,0,7460,43,820,658,72
"10916",1,1,6592,63,834,738,90
"10917",0,0,6714,58,199,502,69
"10918",0,0,6244,24,238,693,7
"10919",1,1,4870,31,355,588,50
"10920",0,0,6259,57,562,605,34
"10921",1,1,5942,22,188,659,84
"10922",0,0,3167,21,202,779,59
"10923",0,1,1872,19,554,672,91
"10924",0,0,1534,50,420,651,55
"10925",0,0,7567,18,101,674,14
"10926",0,0,7463,40,614,681,39
"10927",0,0,4777,33,427,682,20
"10928",0,0,2031,73,415,760,92
"10929",1,1,7559,64,683,776,99
"10930",1,0,8129,47,741,704,46
"10931",0,1,4526,55,371,690,97
"10932",1,0,6382,72,594,757,41
"10933",0,0,1370,24,396,729,42
"10934",1,0,3584,63,395,659,85
"10935",0,0,2242,31,616,607,91
"10936",0,1,6881,67,324,612,25
"10937",0,0,2346,54,137,726,29
"10938",1,0,2010,53,315,801,69
"10939",0,0,6249,31,489,731,100
"10940",0,1,8044,49,813,712,49
"10941",1,0,3778,31,365,586,52
"10942",1,1,5253,39,774,737,11
"10943",0,0,1359,53,806,668,7
"10944",1,0,4324,43,627,701,93
"10945",0,0,2099,51,710,661,60
"10946",0,1,3402,48,665,682,71
"10947",0,0,4249,29,670,734,60
"10948",1,0,4725,62,822,523,35
"10949",1,0,6796,74,634,543,38
"10950",0,1,3324,30,347,735,4
"10951",1,1,5875,35,648,603,83
"10952",1,1,2641,77,106,816,97
"10953",1,0,1210,62,400,736,82
"10954",1,0,5379,74,513,505,72
"10955",0,1,8185,53,627,772,46
"10956",0,0,6022,49,427,550,95
"10957",1,0,6303,44,184,795,20
"10958",1,0,4415,32,648,645,23
"10959",0,0,7156,32,126,722,44
"10960",1,0,3293,69,260,816,98
"10961",0,1,1278,33,797,664,90
"10962",1,1,5299,70,263,501,11
"10963",0,0,5808,40,238,593,51
"10964",0,0,2081,29,728,737,40
"10965",0,1,7937,57,550,842,69
"10966",0,0,6825,65,818,653,5
"10967",1,0,2711,75,770,691,45
"10968",1,1,1877,66,345,536,57
"10969",0,1,1642,22,620,621,28
"10970",0,0,2676,57,283,564,59
"10971",1,0,7986,66,779,523,41
"10972",1,1,2406,54,502,820,89
"10973",1,1,3068,47,460,545,15
"10974",0,0,3985,69,389,766,59
"10975",0,1,3366,31,751,702,30
"10976",0,1,4991,67,537,793,93
"10977",0,1,3583,26,801,783,2
"10978",1,0,2672,34,260,735,14
"10979",1,1,6502,45,557,797,11
"10980",0,1,1263,20,261,605,99
"10981",0,0,2842,19,480,708,46
"10982",1,1,4954,68,125,529,44
"10983",0,0,2048,25,446,773,45
"10984",1,0,4788,30,152,615,28
"10985",0,1,5930,55,307,622,49
"10986",1,0,5573,69,174,688,3
"10987",1,1,3149,60,190,534,94
"10988",0,1,7087,39,548,677,57
"10989",1,1,2277,60,181,835,39
"10990",1,1,5136,72,251,599,70
"10991",0,1,6344,63,397,787,51
"10992",1,1,7247,30,388,747,47
"10993",0,0,3495,52,700,788,36
"10994",0,0,1207,52,252,848,85
"10995",1,1,3763,48,528,548,74
"10996",1,1,4759,78,176,509,48
"10997",1,1,2025,49,606,675,11
"10998",0,0,5219,48,425,652,54
"10999",0,1,5767,25,118,506,32
"11000",0,0,5749,28,119,707,88
"11001",1,1,7220,46,452,756,91
"11002",1,0,4192,61,452,799,3
"11003",0,0,6071,40,545,559,61
"11004",1,1,5857,67,805,801,13
"11005",1,0,3699,45,843,644,39
"11006",1,0,3885,46,161,771,30
"11007",0,0,2109,39,428,551,18
"11008",0,0,1657,29,266,633,12
"11009",0,0,5656,69,323,782,37
"11010",0,0,7305,47,424,683,35
"11011",1,0,8327,68,169,718,65
"11012",1,1,3735,65,824,607,39
"11013",0,0,1252,75,341,504,3
"11014",0,0,3539,30,767,748,33
"11015",1,0,7829,79,245,653,63
"11016",1,0,7218,41,407,660,12
"11017",1,0,1520,26,119,563,55
"11018",0,0,1919,64,140,733,29
"11019",1,1,2775,42,654,575,29
"11020",1,0,2731,25,343,514,77
"11021",0,1,2588,70,804,601,67
"11022",1,1,1663,67,822,611,28
"11023",1,1,6204,63,793,643,72
"11024",1,1,1388,36,759,691,32
"11025",1,1,6829,77,526,824,90
"11026",1,1,6656,66,641,513,88
"11027",0,0,1096,54,812,655,9
"11028",0,0,2988,41,487,599,94
"11029",1,0,4582,49,817,776,73
"11030",1,1,2716,50,310,554,9
"11031",0,0,7292,71,667,824,84
"11032",1,1,7882,69,105,601,68
"11033",1,1,5370,70,695,745,94
"11034",0,1,6291,42,610,539,40
"11035",1,1,6202,53,100,736,85
"11036",1,1,3927,30,809,568,33
"11037",1,1,5114,48,751,666,97
"11038",1,0,2960,79,690,558,37
"11039",0,0,2801,68,609,826,46
"11040",0,0,2983,76,158,712,49
"11041",0,0,6122,47,276,664,92
"11042",1,0,3176,74,541,793,60
"11043",0,1,6447,55,111,606,96
"11044",0,1,4603,69,315,832,84
"11045",0,1,6845,39,597,813,2
"11046",1,0,2831,64,462,708,88
"11047",1,1,4888,64,846,692,94
"11048",0,0,5449,24,300,718,3
"11049",0,1,7283,41,330,651,73
"11050",1,1,6205,63,264,515,13
"11051",1,0,6832,21,167,693,18
"11052",1,0,2763,43,760,702,58
"11053",1,0,6587,42,759,779,81
"11054",0,0,2344,67,511,676,27
"11055",1,1,5588,77,262,634,46
"11056",1,1,7720,60,452,725,7
"11057",0,0,6552,31,836,674,7
"11058",0,0,1837,75,401,563,60
"11059",1,0,7711,27,285,551,31
"11060",1,0,3287,46,309,755,80
"11061",1,1,4680,64,318,714,30
"11062",0,0,1515,47,808,609,78
"11063",1,1,1165,19,517,780,21
"11064",0,1,2676,29,698,839,63
"11065",0,1,3451,64,437,774,53
"11066",1,0,6198,56,772,847,89
"11067",0,1,5189,51,656,720,35
"11068",0,0,1104,21,798,840,45
"11069",0,0,1574,23,432,690,78
"11070",0,0,4080,21,744,751,9
"11071",0,1,6499,34,793,574,39
"11072",1,1,4167,54,308,708,6
"11073",0,0,6517,56,414,587,74
"11074",1,1,1880,64,361,830,96
"11075",0,1,1396,30,262,623,54
"11076",0,0,6537,36,404,716,28
"11077",0,1,6270,36,371,797,58
"11078",1,1,6339,19,361,609,92
"11079",0,1,7555,72,802,677,82
"11080",0,1,5108,54,206,809,46
"11081",1,1,5981,55,432,727,99
"11082",0,0,5954,44,130,788,10
"11083",1,0,3901,45,152,539,66
"11084",1,1,4082,41,633,532,51
"11085",1,1,2199,61,587,609,39
"11086",0,0,5408,77,351,810,94
"11087",1,1,5857,56,180,573,49
"11088",1,0,1146,63,729,597,66
"11089",1,0,4633,35,121,700,38
"11090",1,0,5661,71,349,793,23
"11091",1,0,8146,77,636,624,12
"11092",1,0,7547,79,541,714,92
"11093",1,0,6423,41,832,765,59
"11094",1,1,7133,65,293,641,49
"11095",0,0,1226,24,414,610,18
"11096",0,0,6720,26,221,540,87
"11097",0,1,6399,26,785,802,1
"11098",0,0,6415,30,192,765,45
"11099",0,1,3884,20,618,673,54
"11100",0,1,4480,25,202,760,83
"11101",1,1,2413,67,711,596,27
"11102",0,0,6121,47,643,664,23
"11103",0,0,1865,38,561,675,57
"11104",1,1,2234,60,546,774,74
"11105",0,0,6265,45,181,629,63
"11106",0,0,4937,56,289,596,38
"11107",0,0,6223,78,107,839,52
"11108",1,0,5243,33,840,612,41
"11109",1,1,7703,40,164,749,41
"11110",1,0,4733,45,800,504,83
"11111",0,0,1394,32,574,791,67
"11112",1,1,1072,64,152,602,11
"11113",0,1,6536,62,263,650,36
"11114",1,1,5682,70,145,782,4
"11115",0,0,5854,18,634,576,51
"11116",0,0,5603,19,806,709,4
"11117",0,1,1278,27,570,698,54
"11118",0,1,8269,67,257,722,16
"11119",1,1,6721,28,714,664,28
"11120",1,1,6119,78,404,694,98
"11121",1,1,1006,19,293,527,98
"11122",1,0,6963,76,346,559,71
"11123",1,1,6340,39,215,570,79
"11124",0,1,2642,80,333,845,34
"11125",1,0,6809,73,104,651,63
"11126",1,1,7198,32,215,698,27
"11127",0,1,4434,35,781,542,46
"11128",1,0,6722,74,797,575,1
"11129",0,0,4475,21,711,574,64
"11130",0,1,1915,56,514,746,86
"11131",0,1,6809,54,260,608,17
"11132",0,1,7955,68,348,773,5
"11133",0,0,6516,65,115,803,96
"11134",1,1,7607,48,757,735,79
"11135",1,1,6808,44,575,694,37
"11136",1,1,3145,30,278,516,84
"11137",1,1,4548,67,104,545,46
"11138",0,1,4868,38,371,689,68
"11139",1,0,5257,76,133,635,7
"11140",0,1,1191,37,544,713,91
"11141",1,0,6058,49,657,665,24
"11142",1,0,5031,66,778,640,41
"11143",1,0,3167,68,440,683,50
"11144",0,0,6751,61,664,840,52
"11145",1,0,7621,54,424,719,19
"11146",1,0,4726,69,695,573,42
"11147",0,0,5116,73,591,639,46
"11148",0,1,1333,22,822,836,50
"11149",0,1,5274,63,483,818,66
"11150",0,1,6882,41,703,749,5
"11151",0,1,6595,23,648,806,35
"11152",0,0,3612,42,471,845,96
"11153",0,0,3245,20,179,778,45
"11154",0,0,6791,71,422,636,76
"11155",1,1,4257,73,206,622,97
"11156",1,1,4081,75,158,747,60
"11157",1,1,4993,70,677,711,74
"11158",0,1,6422,25,140,824,67
"11159",1,1,4928,77,298,508,15
"11160",0,0,5577,67,247,579,52
"11161",0,0,8261,52,283,509,83
"11162",1,1,4582,74,765,704,12
"11163",1,1,1582,71,807,758,25
"11164",0,0,4255,33,748,599,94
"11165",0,1,6883,44,423,805,73
"11166",0,0,3808,23,497,702,7
"11167",1,1,5716,62,848,795,46
"11168",0,0,8040,71,338,712,77
"11169",1,0,1501,22,571,650,66
"11170",1,0,6107,55,122,504,12
"11171",0,0,1565,28,271,816,16
"11172",1,1,2067,76,763,707,78
"11173",1,0,5607,70,466,799,59
"11174",1,0,7071,67,197,659,84
"11175",0,0,2204,19,232,668,98
"11176",0,0,3125,51,777,729,69
"11177",0,0,6675,72,205,817,39
"11178",1,0,7866,42,743,805,29
"11179",0,0,6579,72,213,671,13
"11180",1,1,4757,74,673,654,70
"11181",0,1,8003,49,797,563,40
"11182",0,1,6183,25,761,553,39
"11183",0,1,4093,55,338,817,31
"11184",1,1,5552,70,192,702,76
"11185",1,1,3973,35,439,739,13
"11186",0,0,1943,26,406,849,74
"11187",0,0,4783,68,169,581,79
"11188",0,1,6308,54,265,784,3
"11189",0,1,3481,21,805,728,33
"11190",1,1,7357,37,176,720,22
"11191",1,0,6493,49,282,713,67
"11192",1,0,4260,74,368,525,58
"11193",0,0,4742,33,366,778,8
"11194",0,0,6917,36,634,765,14
"11195",0,1,1115,28,441,697,29
"11196",0,0,2393,33,790,520,60
"11197",0,0,2728,36,828,799,2
"11198",1,0,6815,42,271,837,59
"11199",0,1,5929,64,727,588,52
"11200",0,1,7038,41,362,681,63
"11201",1,1,2961,45,266,824,93
"11202",0,0,6849,32,111,645,37
"11203",0,0,5049,53,724,570,85
"11204",0,1,8473,64,723,805,27
"11205",0,1,4615,51,814,654,35
"11206",0,1,1955,58,791,825,68
"11207",0,1,5507,77,846,804,35
"11208",0,0,8165,59,149,786,50
"11209",0,1,6866,68,676,778,29
"11210",1,1,3047,71,745,545,15
"11211",0,1,5237,24,796,803,21
"11212",0,0,3587,29,471,637,49
"11213",0,0,8158,19,246,629,34
"11214",0,0,1995,74,648,814,49
"11215",0,1,3471,34,266,779,52
"11216",0,0,6210,63,135,602,74
"11217",1,1,1977,39,599,642,97
"11218",1,1,3413,48,261,771,31
"11219",0,1,5074,70,603,638,67
"11220",0,1,6803,39,386,776,43
"11221",0,0,2128,27,298,574,57
"11222",1,1,4001,48,297,812,43
"11223",0,0,2635,18,640,658,89
"11224",1,1,6895,47,549,680,46
"11225",0,1,4397,38,256,849,36
"11226",0,0,7302,26,689,602,69
"11227",1,1,8192,79,713,572,82
"11228",0,0,6476,74,644,751,34
"11229",1,1,7854,60,115,669,51
"11230",1,0,8408,53,452,501,43
"11231",1,0,5461,42,168,803,23
"11232",0,0,7504,49,614,766,6
"11233",1,0,2926,77,504,640,2
"11234",0,0,4770,54,363,845,17
"11235",1,1,4328,76,255,802,71
"11236",1,0,7210,43,251,703,76
"11237",0,1,6676,45,839,764,84
"11238",0,1,2232,31,359,625,18
"11239",1,1,2140,70,717,702,38
"11240",0,1,1783,75,108,708,85
"11241",1,0,4330,59,246,711,13
"11242",0,0,4397,39,689,723,40
"11243",0,0,4381,28,142,746,14
"11244",0,0,2525,64,279,670,93
"11245",1,1,2123,30,277,513,6
"11246",0,1,7363,61,705,587,88
"11247",1,1,1130,59,457,736,77
"11248",1,0,5733,65,627,513,14
"11249",0,0,2937,23,627,768,31
"11250",1,0,3901,69,668,825,57
"11251",0,0,5379,34,347,635,45
"11252",1,1,6649,65,629,656,49
"11253",1,0,8447,56,779,784,26
"11254",1,0,5578,33,555,713,71
"11255",1,0,7472,27,821,768,22
"11256",0,0,8125,29,750,567,78
"11257",0,0,1537,72,144,814,18
"11258",0,0,6136,27,280,786,73
"11259",1,1,3792,60,534,688,46
"11260",1,1,6425,67,717,617,23
"11261",1,1,3774,62,701,603,36
"11262",1,1,6485,74,747,708,60
"11263",1,1,1266,78,737,524,28
"11264",0,0,7251,53,131,794,28
"11265",1,1,6777,64,590,714,25
"11266",0,1,4674,41,698,591,58
"11267",0,0,3876,50,623,501,8
"11268",1,0,1872,54,824,847,62
"11269",0,1,5490,30,462,513,4
"11270",1,1,6472,49,733,841,32
"11271",1,1,7017,59,381,712,69
"11272",0,0,6685,69,804,762,24
"11273",0,0,7203,65,741,550,50
"11274",0,1,7059,45,376,594,37
"11275",0,0,1787,36,324,806,9
"11276",1,0,7920,26,317,779,14
"11277",1,1,7294,62,618,573,69
"11278",0,1,4366,21,675,573,57
"11279",0,1,2952,76,171,784,54
"11280",1,0,7676,72,722,729,44
"11281",1,1,1964,74,364,825,9
"11282",0,1,4193,43,205,775,22
"11283",0,1,2794,68,358,695,6
"11284",1,0,8266,21,424,727,78
"11285",1,1,8396,35,600,532,87
"11286",1,1,2207,48,683,613,35
"11287",0,1,4742,79,471,842,57
"11288",1,0,4960,74,481,626,32
"11289",1,0,1374,66,630,574,90
"11290",1,1,7412,49,766,560,23
"11291",1,0,7474,47,617,549,22
"11292",1,1,1055,24,127,506,86
"11293",1,1,8447,77,620,715,48
"11294",0,0,6831,71,278,504,22
"11295",1,1,1737,47,598,737,44
"11296",1,1,4213,53,727,556,56
"11297",0,1,8463,45,558,690,31
"11298",1,0,5480,76,708,733,35
"11299",1,1,6630,78,355,599,55
"11300",0,0,1794,35,791,588,25
"11301",1,0,5562,31,784,510,47
"11302",0,1,6142,58,780,601,81
"11303",1,1,8248,71,180,669,95
"11304",0,0,2234,24,832,750,87
"11305",0,0,3047,38,781,748,78
"11306",0,1,3614,77,286,683,35
"11307",0,1,5419,36,322,598,17
"11308",1,1,5574,79,499,836,57
"11309",1,1,5396,32,675,578,69
"11310",0,1,5648,33,399,536,60
"11311",1,0,5810,80,302,816,100
"11312",0,0,7060,51,285,745,54
"11313",0,1,2405,42,491,758,65
"11314",1,0,5128,76,726,592,3
"11315",0,1,1078,53,270,526,22
"11316",1,1,2639,58,711,585,7
"11317",1,1,3868,68,244,738,37
"11318",0,0,3755,28,825,756,59
"11319",1,0,6637,75,404,659,93
"11320",0,0,5303,72,603,549,49
"11321",1,1,2895,27,597,566,67
"11322",0,0,5362,36,318,502,77
"11323",0,0,3932,64,352,809,68
"11324",0,1,1083,18,797,500,33
"11325",0,1,1226,59,393,709,1
"11326",0,0,8335,22,718,667,91
"11327",1,0,6497,33,191,733,70
"11328",0,0,8404,35,830,839,75
"11329",0,0,1807,63,110,588,48
"11330",0,1,4315,61,478,777,49
"11331",1,0,6544,74,838,653,2
"11332",1,1,2551,25,567,720,21
"11333",1,0,4942,65,261,748,30
"11334",0,0,2584,44,630,767,62
"11335",0,0,5505,22,746,840,13
"11336",1,0,3624,56,700,522,62
"11337",0,0,6419,59,284,735,85
"11338",0,0,3838,49,311,634,28
"11339",1,0,1882,44,638,615,3
"11340",1,1,4536,53,399,573,62
"11341",0,0,4993,62,127,685,40
"11342",1,0,1228,62,788,769,12
"11343",0,1,2361,57,631,526,28
"11344",1,1,3123,29,232,622,38
"11345",1,0,5467,46,273,819,69
"11346",0,0,7807,19,575,646,13
"11347",1,1,5024,34,342,733,18
"11348",0,0,3166,35,487,719,92
"11349",0,0,4056,61,508,757,64
"11350",1,1,4493,37,211,587,42
"11351",0,1,1264,49,354,637,93
"11352",1,1,4903,73,784,685,53
"11353",0,0,3652,19,146,695,66
"11354",1,0,4437,42,127,544,64
"11355",0,1,2193,25,845,693,23
"11356",1,0,7838,78,638,563,82
"11357",1,1,7629,31,254,655,3
"11358",0,1,2645,22,688,755,4
"11359",0,1,5794,46,541,550,49
"11360",1,1,5964,44,129,552,96
"11361",1,0,4163,51,729,775,2
"11362",0,1,7375,31,321,773,76
"11363",0,1,6934,38,259,728,74
"11364",0,1,4422,64,774,626,78
"11365",1,1,2259,45,567,713,26
"11366",1,1,2185,33,123,552,17
"11367",1,1,3944,74,643,665,99
"11368",1,1,2566,49,197,756,47
"11369",1,0,6721,68,242,512,80
"11370",0,0,3360,20,129,738,74
"11371",1,1,5578,30,103,684,76
"11372",0,0,7117,37,784,503,14
"11373",1,0,7810,58,556,821,70
"11374",1,1,5596,68,280,588,72
"11375",0,0,1079,36,571,503,47
"11376",1,1,8065,65,359,772,56
"11377",1,0,4455,34,189,554,2
"11378",0,1,2933,24,440,689,81
"11379",1,1,3774,52,605,614,68
"11380",0,1,3809,31,717,683,49
"11381",1,1,1627,46,295,737,65
"11382",1,1,6132,46,570,765,93
"11383",0,1,2293,21,571,779,35
"11384",1,1,2471,80,275,768,32
"11385",0,1,1875,49,828,686,38
"11386",1,0,5972,46,175,799,10
"11387",1,0,7442,54,496,532,26
"11388",1,1,6201,59,609,635,37
"11389",1,1,4259,39,650,745,59
"11390",1,0,3412,78,532,662,68
"11391",0,1,2721,23,193,758,78
"11392",1,0,1673,68,201,684,13
"11393",0,1,2483,36,726,594,21
"11394",1,1,3938,65,273,620,22
"11395",0,0,2468,19,179,833,65
"11396",0,1,4491,37,587,564,41
"11397",1,1,3787,34,784,670,19
"11398",1,0,2628,50,427,699,2
"11399",1,1,3079,69,762,795,24
"11400",1,0,1250,22,513,664,93
"11401",0,1,2373,29,499,766,45
"11402",0,0,6718,50,453,553,94
"11403",1,0,2002,65,398,730,73
"11404",0,1,6358,61,532,712,10
"11405",0,0,4266,70,722,524,89
"11406",1,0,1161,72,412,707,16
"11407",1,1,6975,27,245,681,52
"11408",0,0,2692,39,115,724,58
"11409",0,1,5844,31,509,570,31
"11410",0,0,3373,65,270,762,15
"11411",1,0,8305,70,194,845,23
"11412",1,0,2100,56,271,647,45
"11413",0,0,3731,23,342,749,40
"11414",1,1,3257,34,173,702,81
"11415",0,0,3888,50,528,812,49
"11416",1,1,7785,20,702,799,58
"11417",0,0,2606,21,180,539,49
"11418",1,1,6378,49,716,643,79
"11419",1,0,1170,62,157,632,99
"11420",0,1,4999,30,589,652,68
"11421",0,0,7264,19,366,727,51
"11422",0,0,6133,47,635,594,73
"11423",0,1,7937,54,538,752,62
"11424",1,0,1426,40,533,542,77
"11425",0,1,4696,23,778,750,46
"11426",1,1,7548,75,285,621,37
"11427",0,1,4402,35,577,723,88
"11428",1,0,3254,29,185,630,27
"11429",1,1,8235,58,184,730,66
"11430",0,0,2365,26,309,700,55
"11431",1,0,4516,77,846,551,28
"11432",1,0,7740,42,430,564,76
"11433",1,1,6311,19,643,784,49
"11434",1,1,7628,71,664,714,81
"11435",1,1,7167,22,711,621,85
"11436",1,0,6958,67,540,634,51
"11437",1,1,5810,33,507,628,59
"11438",1,0,2635,37,159,781,2
"11439",1,1,6071,63,812,827,76
"11440",0,0,7389,27,689,553,41
"11441",0,1,2872,41,748,671,4
"11442",0,0,3370,77,511,763,68
"11443",1,0,2573,63,336,680,64
"11444",1,0,6329,29,224,591,78
"11445",0,0,5297,24,392,537,10
"11446",0,1,2248,65,388,644,69
"11447",1,1,3913,25,234,667,15
"11448",1,0,6230,65,845,643,18
"11449",1,1,1661,74,418,673,13
"11450",0,1,4959,32,680,600,16
"11451",1,1,2795,23,618,527,2
"11452",1,0,5239,47,391,562,77
"11453",1,1,2461,34,829,622,75
"11454",0,0,1714,28,790,816,10
"11455",0,0,7597,68,848,642,33
"11456",0,1,1045,50,349,760,77
"11457",1,0,5813,57,636,507,30
"11458",1,1,6964,37,537,517,87
"11459",0,0,5124,48,556,723,100
"11460",1,0,2099,58,466,769,41
"11461",1,1,4555,69,805,747,94
"11462",0,1,2674,60,815,697,4
"11463",0,1,2993,62,280,508,47
"11464",0,0,4589,57,636,651,96
"11465",1,0,7863,74,617,685,45
"11466",1,0,2906,73,784,595,56
