,const,x1,x2,x3,x4,x5,x6,PD,Default,y
13465,1.0,0,5454,51,347,749,95,0.39425308961773603,0,0
13466,1.0,0,5892,33,782,599,36,0.34395128226503996,0,0
13467,1.0,1,7350,20,170,565,34,0.37986802141171266,0,0
13468,1.0,0,6086,48,299,749,4,0.36680875452040557,0,0
13469,1.0,1,3261,37,843,746,13,0.3983410227243206,0,1
13470,1.0,1,6989,70,618,715,92,0.7248056876163922,1,1
13471,1.0,0,1311,50,636,612,55,0.49310111263821405,0,0
13472,1.0,0,1672,73,828,735,12,0.6152949687766123,1,1
13473,1.0,0,6218,64,546,795,16,0.481816185782836,0,1
13474,1.0,0,8038,72,311,542,19,0.7410885458139802,1,0
13475,1.0,0,4245,50,824,809,30,0.3404489384630146,0,0
13476,1.0,1,7350,64,444,632,22,0.7315478277750754,1,1
13477,1.0,1,1726,21,549,557,55,0.3951885751462216,0,1
13478,1.0,1,2813,39,122,534,8,0.5859402297177743,1,1
13479,1.0,0,3539,48,390,724,21,0.38567868586691473,0,0
13480,1.0,0,1098,50,110,753,69,0.3819789445800535,0,1
13481,1.0,1,6252,28,775,579,44,0.44409089287494435,0,1
13482,1.0,0,1185,20,798,669,15,0.20172009635511276,0,0
13483,1.0,0,1551,46,799,559,36,0.49690156355571197,0,1
13484,1.0,1,4366,79,799,688,92,0.8029232877287275,1,1
13485,1.0,1,2608,23,346,529,37,0.4358939565123844,0,0
13486,1.0,0,3536,79,509,713,54,0.6842383080750181,1,1
13487,1.0,0,2583,69,750,632,67,0.6560329327189511,1,0
13488,1.0,1,5768,79,561,761,36,0.7631168915983325,1,1
13489,1.0,0,4635,56,286,553,21,0.5975135436547461,1,0
13490,1.0,0,4042,34,769,792,16,0.22657650104857668,0,0
13491,1.0,0,5513,42,228,816,7,0.27004809321902645,0,1
13492,1.0,0,1797,77,764,611,48,0.7357089660863018,1,1
13493,1.0,1,5786,56,674,752,78,0.5758876884574722,1,1
13494,1.0,1,5571,20,614,691,25,0.2899931849971177,0,0
13495,1.0,1,8330,46,238,619,38,0.5855334910221645,1,1
13496,1.0,1,1067,20,418,523,88,0.4121691185157563,0,0
13497,1.0,0,1108,74,717,801,31,0.5734989385211627,1,0
13498,1.0,1,4705,61,288,608,52,0.7237677972234338,1,1
13499,1.0,1,5836,48,733,756,47,0.49562016525629965,0,0
13500,1.0,0,7789,73,434,659,45,0.6713057710572633,1,1
13501,1.0,1,5046,20,449,775,83,0.23764706817894143,0,0
13502,1.0,0,1845,72,406,651,45,0.6684116177883354,1,1
13503,1.0,1,4517,49,820,563,76,0.6552350415583669,1,1
13504,1.0,1,4411,79,430,550,36,0.8639597815724613,1,1
13505,1.0,0,1754,61,846,684,6,0.5418587011523096,1,1
13506,1.0,1,7613,21,485,733,42,0.27057659491939146,0,1
13507,1.0,1,3379,57,302,579,66,0.7112023115356245,1,0
13508,1.0,0,8376,61,317,671,19,0.5522201746847303,1,0
13509,1.0,1,6886,25,148,688,7,0.33366335683440607,0,0
13510,1.0,1,4174,39,104,660,83,0.48547877205617906,0,0
13511,1.0,0,3146,49,493,526,4,0.5523625722370111,1,0
13512,1.0,0,1086,37,814,676,44,0.3234109910961688,0,1
13513,1.0,1,3884,53,637,676,48,0.606810190023174,1,0
13514,1.0,1,7907,40,642,661,86,0.49437596537758566,0,0
13515,1.0,0,3520,38,451,599,37,0.38897316333827625,0,1
13516,1.0,1,6544,63,196,811,75,0.595770619901394,1,0
13517,1.0,0,2533,68,143,668,24,0.6203517962710163,1,0
13518,1.0,1,2173,76,795,746,41,0.7505659090327368,1,1
13519,1.0,1,6266,60,794,572,12,0.7388905969009595,1,1
13520,1.0,0,1353,62,162,577,28,0.6343302795815271,1,0
13521,1.0,0,6506,47,527,791,9,0.32742476072699084,0,0
13522,1.0,1,7460,31,380,553,41,0.4938808749446426,0,0
13523,1.0,0,1714,55,301,702,13,0.4692889535777474,0,0
13524,1.0,0,4344,77,188,531,15,0.7826408029984218,1,1
13525,1.0,1,4663,38,843,692,3,0.45020122612330593,0,1
13526,1.0,0,3822,47,104,631,24,0.44888470087274807,0,1
13527,1.0,1,8261,80,256,585,33,0.8550549215945232,1,1
13528,1.0,1,7396,62,249,837,34,0.5659674924763634,1,0
13529,1.0,0,5387,69,418,839,18,0.49495036556395644,0,1
13530,1.0,1,4066,20,670,821,91,0.21188626122398269,0,0
13531,1.0,1,4241,73,434,649,11,0.7853622612200577,1,1
13532,1.0,0,2177,37,284,797,32,0.24464768964641528,0,0
13533,1.0,0,1701,60,329,841,36,0.40708699150890826,0,1
13534,1.0,1,3749,41,134,611,81,0.5441746716398365,1,0
13535,1.0,1,2868,45,533,754,74,0.4681559068595193,0,1
13536,1.0,1,2928,63,786,585,99,0.7530332205402842,1,1
13537,1.0,1,7245,44,696,779,22,0.4386141636208371,0,1
13538,1.0,1,3928,66,516,656,68,0.7316342563443037,1,1
13539,1.0,0,7957,35,640,514,73,0.4268607914858811,0,0
13540,1.0,1,4303,78,423,767,18,0.7524502109369843,1,1
13541,1.0,1,4766,20,619,608,90,0.3478670512328005,0,0
13542,1.0,0,5335,70,181,638,45,0.6604242880375913,1,1
13543,1.0,1,3771,33,662,709,96,0.38968257392751227,0,1
13544,1.0,0,7321,41,168,507,15,0.4901942216669068,0,1
13545,1.0,1,1980,60,257,565,29,0.7432114346232677,1,0
13546,1.0,0,7144,57,662,518,24,0.6333283281985843,1,1
13547,1.0,1,6340,74,429,828,96,0.6814011973093878,1,1
13548,1.0,1,5944,76,620,622,86,0.817650227717079,1,1
13549,1.0,1,2833,40,346,683,50,0.47670056821065804,0,1
13550,1.0,1,8439,69,650,848,44,0.6228774083291008,1,1
13551,1.0,0,7541,50,815,720,39,0.4073322509647337,0,1
13552,1.0,1,6131,42,408,682,67,0.496898355040248,0,1
13553,1.0,0,5320,41,287,655,92,0.37395072813104296,0,0
13554,1.0,1,8420,38,745,615,13,0.5119554601973718,1,1
13555,1.0,0,3954,53,706,693,5,0.4571825783902269,0,0
13556,1.0,1,5270,64,650,505,13,0.8039260291025291,1,1
13557,1.0,0,5995,36,736,662,94,0.324772073654497,0,1
13558,1.0,0,2640,28,783,809,88,0.18014668192681746,0,0
13559,1.0,1,3801,48,773,735,25,0.5125053073515585,1,0
13560,1.0,1,3307,74,681,812,96,0.6924687483028186,1,1
13561,1.0,1,1303,33,558,704,64,0.39351447264806705,0,0
13562,1.0,1,1164,43,634,740,62,0.4600462370274897,0,1
13563,1.0,1,7197,66,813,635,81,0.7446884586513165,1,1
13564,1.0,1,5304,80,119,603,42,0.8477303395455954,1,1
13565,1.0,1,2643,44,206,592,49,0.5877668517400395,1,0
13566,1.0,0,2627,52,377,833,96,0.3405477762110689,0,1
13567,1.0,0,5896,49,826,752,5,0.37360988419628616,0,0
13568,1.0,0,2146,64,378,706,86,0.5531786440603818,1,0
13569,1.0,1,8002,74,660,603,89,0.8151736108326323,1,1
13570,1.0,0,4559,78,639,657,87,0.7139476435216469,1,1
13571,1.0,1,1607,29,577,545,74,0.4809128710568933,0,0
13572,1.0,0,4817,80,434,656,27,0.730171586869053,1,0
13573,1.0,0,1424,65,647,524,49,0.6979993355934158,1,1
13574,1.0,1,4475,79,728,682,77,0.8059594911485238,1,1
13575,1.0,0,5045,30,649,635,2,0.2935923559976628,0,0
13576,1.0,1,6710,28,111,701,48,0.3504601216113094,0,1
13577,1.0,0,3145,51,767,606,9,0.5076304107797761,1,0
13578,1.0,0,5105,30,642,849,31,0.17273282725223787,0,0
13579,1.0,0,6108,64,532,807,8,0.47218669668435603,0,0
13580,1.0,1,5895,46,304,739,64,0.489882111804146,0,0
13581,1.0,0,2316,37,331,795,20,0.24583851646167434,0,0
13582,1.0,0,6346,38,115,523,70,0.4483947668288124,0,1
13583,1.0,0,3478,36,142,550,39,0.40814183380592894,0,1
13584,1.0,0,3491,22,702,725,34,0.18571856397947178,0,0
13585,1.0,1,6004,67,518,728,100,0.6921405939874019,1,1
13586,1.0,1,8060,57,529,578,2,0.7118625592851883,1,1
13587,1.0,1,1688,21,581,797,7,0.23190774034111022,0,0
13588,1.0,1,6429,55,672,678,65,0.6236645855565145,1,1
13589,1.0,0,7088,45,479,829,56,0.2850122085698703,0,1
13590,1.0,1,1312,54,313,539,51,0.7137030177144903,1,1
13591,1.0,1,6714,29,767,655,83,0.3940722311004153,0,1
13592,1.0,1,3032,46,647,653,70,0.5587676668165099,1,0
13593,1.0,0,6003,20,425,575,96,0.2547940485884943,0,0
13594,1.0,0,2599,54,252,512,92,0.6104870264378898,1,0
13595,1.0,0,5706,39,120,778,55,0.2711876400962903,0,0
13596,1.0,1,6904,22,611,786,5,0.24538759944445204,0,0
13597,1.0,0,7200,51,682,722,72,0.41517383627114013,0,1
13598,1.0,1,3515,72,274,559,70,0.824607144212601,1,1
13599,1.0,1,7331,52,277,728,47,0.5567129949927757,1,0
13600,1.0,0,2446,67,830,751,40,0.5461759778734214,1,1
13601,1.0,1,2956,68,491,787,28,0.6590760261411253,1,1
13602,1.0,0,4703,77,272,558,59,0.7675040071440866,1,1
13603,1.0,1,3815,76,596,615,8,0.8209835148279452,1,1
13604,1.0,0,3039,58,312,641,32,0.5472794638357149,1,1
13605,1.0,1,1807,69,119,754,54,0.6908620547276456,1,1
13606,1.0,0,6097,46,343,680,40,0.4009234372815282,0,0
13607,1.0,0,5987,31,530,595,85,0.3294861849754446,0,1
13608,1.0,0,7646,55,312,801,95,0.3913941223100871,0,1
13609,1.0,0,4219,26,153,794,96,0.1758465805272252,0,0
13610,1.0,0,6864,70,523,770,29,0.5598556990197571,1,1
13611,1.0,0,3285,50,776,748,90,0.385782974028049,0,1
13612,1.0,0,3048,78,385,777,33,0.6291627044269048,1,0
13613,1.0,1,7615,48,712,690,2,0.5485428090983194,1,1
13614,1.0,1,5562,67,630,609,32,0.7672660136162591,1,0
13615,1.0,1,3832,45,727,516,4,0.6543089289576539,1,0
13616,1.0,0,4067,63,760,790,89,0.4761419891460794,0,1
13617,1.0,0,7814,62,561,809,16,0.4512940790486497,0,0
13618,1.0,1,4668,37,444,667,61,0.46051732358363223,0,1
13619,1.0,1,8030,61,178,520,72,0.7766589829475866,1,0
13620,1.0,1,1656,71,318,742,76,0.715122623134271,1,1
13621,1.0,1,5849,22,549,634,82,0.34650867349750986,0,0
13622,1.0,0,1947,23,714,504,3,0.3255560074667279,0,0
13623,1.0,0,1747,28,279,683,20,0.2478624390315627,0,0
13624,1.0,0,1638,63,427,533,70,0.6750677842413123,1,1
13625,1.0,1,3083,36,532,645,87,0.4684636906482626,0,1
13626,1.0,1,6887,26,528,585,63,0.4203059021265682,0,1
13627,1.0,1,2073,71,290,798,47,0.6770522704715284,1,1
13628,1.0,0,2549,51,335,551,38,0.5516759371703066,1,0
13629,1.0,0,5581,74,204,760,3,0.6054025303117577,1,0
13630,1.0,1,7042,36,295,770,38,0.37088900138291175,0,0
13631,1.0,1,2433,69,377,764,58,0.6839501786443982,1,0
13632,1.0,1,5140,53,302,634,85,0.6385385075681397,1,0
13633,1.0,1,7317,24,767,550,31,0.42884286113149794,0,0
13634,1.0,1,4908,69,728,739,62,0.7010711105582179,1,1
13635,1.0,1,2939,24,833,783,88,0.2619083760292654,0,0
13636,1.0,0,3459,66,322,825,82,0.4771091074646169,0,0
13637,1.0,0,7165,20,848,527,43,0.2852021101811623,0,1
13638,1.0,1,4683,70,518,754,58,0.6990910932782421,1,1
13639,1.0,0,4360,68,231,613,32,0.6610467007417155,1,0
13640,1.0,1,4525,60,333,646,43,0.6904388873544853,1,0
13641,1.0,1,1406,34,686,505,76,0.5612873374425266,1,1
13642,1.0,1,7783,48,156,513,84,0.6822534135018654,1,1
13643,1.0,1,7883,26,514,733,19,0.3105402814070952,0,0
13644,1.0,0,5328,26,587,653,69,0.25139519147500533,0,1
13645,1.0,0,4700,37,567,709,75,0.3006315346194028,0,0
13646,1.0,0,7979,39,847,604,99,0.39439063042046685,0,1
13647,1.0,1,3342,54,441,583,95,0.6839319509817176,1,1
13648,1.0,1,1749,33,236,591,55,0.4827388917155473,0,1
13649,1.0,1,6134,48,288,644,71,0.5848594962387381,1,1
13650,1.0,0,6485,25,431,806,80,0.16490629783576494,0,0
13651,1.0,1,4594,30,801,524,5,0.5074961169358575,1,1
13652,1.0,1,5044,46,204,635,35,0.5729906374502076,1,1
13653,1.0,0,7737,78,273,727,9,0.6658475181660014,1,0
13654,1.0,0,4478,51,343,816,20,0.3441193050534733,0,0
13655,1.0,1,3667,77,480,719,8,0.7733466285678766,1,1
13656,1.0,0,1569,47,810,725,99,0.37576777153021973,0,1
13657,1.0,0,4827,20,115,738,56,0.1683266970004068,0,0
13658,1.0,0,5478,33,201,793,42,0.21929461400343603,0,1
13659,1.0,1,1181,50,804,700,43,0.5597775271293366,1,0
13660,1.0,0,2126,59,209,747,98,0.4719124681172072,0,0
13661,1.0,0,2900,53,662,685,92,0.46357556247166043,0,1
13662,1.0,1,2799,27,740,790,85,0.28047075995574927,0,0
13663,1.0,0,1367,45,211,516,18,0.5217624501445906,1,0
13664,1.0,1,3659,72,469,592,71,0.8087218608021609,1,1
13665,1.0,0,7421,51,439,793,56,0.36100482747503093,0,1
13666,1.0,1,7322,56,131,642,51,0.659205413564807,1,1
13667,1.0,0,4934,50,823,674,35,0.443483822498742,0,1
13668,1.0,0,5778,21,193,842,75,0.13087405471534166,0,0
13669,1.0,0,1370,45,206,660,86,0.40706663894950446,0,1
13670,1.0,1,4571,51,160,652,8,0.6067051711217667,1,0
13671,1.0,1,6306,47,835,659,51,0.5635747042039962,1,1
13672,1.0,1,5727,80,195,845,41,0.7187883809150418,1,0
13673,1.0,0,4101,39,170,768,1,0.27759193961570566,0,1
13674,1.0,1,8357,57,626,536,73,0.7387632013275292,1,0
13675,1.0,0,2397,30,483,793,52,0.20000798512115855,0,0
13676,1.0,1,3097,76,388,673,35,0.7919062740002285,1,1
13677,1.0,0,5493,72,755,784,21,0.5678743896766192,1,0
13678,1.0,0,2270,73,847,670,48,0.663451327395341,1,1
13679,1.0,0,3618,58,509,719,25,0.4846995711669288,0,0
13680,1.0,1,8246,67,294,694,48,0.7149432560958139,1,1
13681,1.0,0,6376,37,787,700,97,0.30675337364109695,0,1
13682,1.0,0,7914,34,600,699,32,0.2832113276247705,0,0
13683,1.0,1,3481,27,270,721,27,0.3273549053565095,0,0
13684,1.0,1,2644,65,744,535,66,0.7946741779254038,1,1
13685,1.0,0,3606,37,655,591,99,0.38586729023119615,0,0
13686,1.0,0,5038,62,747,616,43,0.6047714823466522,1,0
13687,1.0,1,3022,27,118,702,6,0.34095193730058476,0,0
13688,1.0,1,5194,30,848,700,84,0.36908160085974834,0,0
13689,1.0,1,5651,76,484,525,57,0.8596675323698114,1,1
13690,1.0,0,3270,45,227,511,72,0.5257742618124279,1,1
13691,1.0,1,4612,52,622,605,25,0.6510120836288597,1,0
13692,1.0,1,3004,29,124,820,99,0.2766804321900681,0,0
13693,1.0,1,3806,32,468,660,81,0.41827771797224816,0,0
13694,1.0,1,3381,18,283,833,21,0.1931243292497141,0,0
13695,1.0,0,6056,68,687,511,51,0.7302850340838358,1,1
13696,1.0,1,8277,66,565,805,2,0.6279976726862052,1,0
13697,1.0,1,2267,71,290,766,97,0.6991373858947201,1,0
13698,1.0,0,3229,65,347,518,10,0.7020521772049297,1,0
13699,1.0,1,7503,73,607,733,40,0.736331466105362,1,1
13700,1.0,0,2532,70,450,510,20,0.7459121446715278,1,1
13701,1.0,1,7213,20,157,533,51,0.4043980522349703,0,1
13702,1.0,1,1677,58,611,600,29,0.7052656254975428,1,0
13703,1.0,1,5666,67,693,663,80,0.7348233111701606,1,1
13704,1.0,0,3128,68,729,514,68,0.7283800256102553,1,1
13705,1.0,1,4433,32,276,511,14,0.5372921379649368,1,0
13706,1.0,0,7482,71,439,801,52,0.5447991716847438,1,0
13707,1.0,0,2103,46,533,792,69,0.31823534503732426,0,1
13708,1.0,1,7538,37,770,812,42,0.34871624549808505,0,1
13709,1.0,1,4064,56,131,629,27,0.6685363999536621,1,0
13710,1.0,1,4876,50,645,521,92,0.6933982655496486,1,1
13711,1.0,1,2837,41,242,692,92,0.47916332580597143,0,1
13712,1.0,0,1507,25,387,850,53,0.14632718549798268,0,0
13713,1.0,0,1703,28,618,758,16,0.20565783681518868,0,1
13714,1.0,1,4921,72,307,717,6,0.7387794746074162,1,1
13715,1.0,0,8132,19,484,845,53,0.12126079459772401,0,0
13716,1.0,1,7460,42,536,637,42,0.5330383824848227,1,1
13717,1.0,0,6345,31,558,716,51,0.24978956866389218,0,0
13718,1.0,1,3615,67,804,664,41,0.7341960311545531,1,1
13719,1.0,1,8180,44,433,635,16,0.553895210346006,1,1
13720,1.0,1,7390,47,123,672,85,0.5532634185444687,1,1
13721,1.0,0,7906,45,691,597,72,0.45674569801774195,0,1
13722,1.0,0,3184,63,538,629,34,0.6040549862188445,1,0
13723,1.0,0,1932,24,601,644,94,0.242343086609828,0,0
13724,1.0,1,2667,34,135,615,84,0.4731626572712749,0,0
13725,1.0,0,5231,69,515,661,36,0.6346875314270171,1,1
13726,1.0,1,2026,25,389,761,60,0.2836385482322138,0,0
13727,1.0,0,1642,74,691,713,77,0.6408865217825981,1,1
13728,1.0,0,2485,70,636,744,62,0.5803502995609661,1,0
13729,1.0,0,5554,23,253,684,51,0.21292784833234796,0,0
13730,1.0,1,5982,25,251,563,41,0.42810902499626136,0,0
13731,1.0,0,3831,67,796,521,46,0.7160762499692244,1,0
13732,1.0,0,4930,57,382,781,4,0.42568476678326295,0,1
13733,1.0,1,2920,76,232,568,36,0.8421365441588144,1,1
13734,1.0,1,7147,50,313,618,44,0.6234062898548298,1,0
13735,1.0,1,6403,36,418,640,99,0.47247056045769564,0,1
13736,1.0,1,2676,72,307,506,42,0.8479182122269339,1,1
13737,1.0,0,8106,76,231,848,78,0.5554204645225851,1,1
13738,1.0,0,3444,71,264,591,96,0.701655364297376,1,1
13739,1.0,1,3581,79,832,559,10,0.860521127683169,1,1
13740,1.0,0,4177,43,635,548,91,0.4766488719604973,0,1
13741,1.0,1,4610,36,586,537,26,0.5550495709078895,1,0
13742,1.0,1,8109,75,380,532,26,0.8521032486048166,1,1
13743,1.0,0,7995,76,547,566,68,0.7557864703326512,1,1
13744,1.0,1,1348,66,282,547,68,0.7947100838779736,1,1
13745,1.0,0,1079,28,184,709,42,0.232601336165943,0,0
13746,1.0,1,3982,19,362,600,6,0.3449041307450436,0,1
13747,1.0,0,6404,78,397,826,62,0.5917021459656622,1,0
13748,1.0,0,4090,56,611,615,64,0.5487639741482275,1,0
13749,1.0,0,1975,25,597,562,63,0.3021073244820526,0,0
13750,1.0,0,6911,69,321,791,59,0.5335007566230037,1,0
13751,1.0,1,2640,27,206,805,65,0.27083727907639366,0,0
13752,1.0,1,4166,55,610,836,17,0.4992219130636719,0,0
13753,1.0,0,3597,24,456,788,70,0.16755072160014783,0,0
13754,1.0,0,3318,20,199,518,31,0.29114055156020635,0,1
13755,1.0,1,8495,24,647,576,54,0.40849053539039887,0,1
13756,1.0,1,5707,71,412,522,71,0.8359060447793576,1,1
13757,1.0,0,8018,21,630,771,98,0.1591100943323982,0,0
13758,1.0,0,2805,68,633,651,53,0.6331434680237343,1,1
13759,1.0,0,4275,34,372,581,81,0.3660934581009037,0,0
13760,1.0,1,7319,69,333,783,99,0.6705927585302809,1,1
13761,1.0,0,8051,53,732,503,85,0.6081374039845228,1,0
13762,1.0,1,2972,66,437,608,32,0.7608478219434164,1,1
13763,1.0,0,6756,18,699,821,7,0.12541032772547173,0,0
13764,1.0,0,5390,59,546,661,52,0.540950751370182,1,0
13765,1.0,0,2974,48,124,815,65,0.3190292737591472,0,1
13766,1.0,0,8070,38,839,783,38,0.26047332376131443,0,0
13767,1.0,0,5286,63,374,684,47,0.5610610578928359,1,1
13768,1.0,0,3817,66,309,605,79,0.649320615682392,1,0
13769,1.0,0,4899,80,175,751,96,0.6659454400385877,1,1
13770,1.0,1,7941,26,678,653,76,0.36812808050739493,0,0
13771,1.0,0,6391,44,829,591,25,0.45190633809047615,0,1
13772,1.0,0,2242,32,320,839,80,0.1889921122703044,0,0
13773,1.0,1,6752,68,150,557,91,0.802029698400352,1,1
13774,1.0,0,3820,40,522,525,93,0.46606467992238354,0,0
13775,1.0,1,6533,42,545,768,87,0.4282374351833818,0,1
13776,1.0,1,5490,33,617,640,73,0.44356847460008814,0,1
13777,1.0,0,7624,55,167,570,22,0.574836071034458,1,1
13778,1.0,0,6809,39,648,634,42,0.37159148143296383,0,0
13779,1.0,1,3833,22,578,730,27,0.28024875480558353,0,1
13780,1.0,1,7040,50,305,803,91,0.477249577853211,0,0
13781,1.0,0,1191,46,783,511,90,0.5354428090509751,1,0
13782,1.0,0,5135,51,649,697,56,0.4348232374019515,0,0
13783,1.0,1,4034,76,208,561,50,0.8451070224126801,1,1
13784,1.0,0,7957,71,757,536,11,0.7373254368134085,1,1
13785,1.0,0,4393,35,137,812,44,0.22213668385773597,0,0
13786,1.0,1,3441,28,258,559,83,0.46002529104087214,0,0
13787,1.0,0,7678,78,399,523,64,0.7934220310026191,1,1
13788,1.0,1,7435,22,547,811,52,0.23080281283851767,0,0
13789,1.0,0,5918,51,337,684,78,0.445126567735391,0,1
13790,1.0,1,3127,58,478,586,85,0.71453943208673,1,0
13791,1.0,0,6630,22,527,751,14,0.17340158940735487,0,0
13792,1.0,0,4464,72,628,626,35,0.6859878386850319,1,0
13793,1.0,0,1919,20,294,809,69,0.13872488928718327,0,0
13794,1.0,1,6540,66,375,591,17,0.7706557801583758,1,1
13795,1.0,1,3028,74,139,525,2,0.8500367792826429,1,1
13796,1.0,1,3697,25,603,794,12,0.262573296661215,0,0
13797,1.0,0,8010,67,292,661,99,0.616504547722148,1,1
13798,1.0,0,8130,47,781,798,90,0.3224854859951205,0,0
13799,1.0,1,3732,45,732,510,48,0.6586613679915886,1,1
13800,1.0,0,2796,50,103,796,80,0.3499004827928142,0,0
13801,1.0,1,2002,37,313,816,62,0.3457997100340511,0,1
13802,1.0,1,6254,44,349,676,68,0.5211212918530158,1,1
13803,1.0,0,4231,51,728,756,80,0.388888598221887,0,0
13804,1.0,0,4853,26,615,817,64,0.16538013325509296,0,0
13805,1.0,1,4327,62,357,703,5,0.6674023968542263,1,1
13806,1.0,0,2070,54,577,727,96,0.43973482772299416,0,0
13807,1.0,0,6142,68,558,507,44,0.7328118983077727,1,1
13808,1.0,1,5296,47,745,631,15,0.5855868976249051,1,0
13809,1.0,1,1373,56,609,538,15,0.729935587182718,1,1
13810,1.0,1,7865,56,115,716,96,0.6038940007605736,1,1
13811,1.0,0,2846,77,554,529,23,0.7837332374893542,1,1
13812,1.0,1,3904,33,114,607,18,0.46990152165244553,0,1
13813,1.0,1,7181,63,804,531,85,0.7839032261775438,1,1
13814,1.0,0,7920,57,722,543,54,0.6144611550217423,1,0
13815,1.0,1,5075,66,685,677,93,0.7181651961946868,1,1
13816,1.0,1,8106,77,477,783,47,0.7352519146213149,1,0
13817,1.0,0,5173,42,769,699,22,0.3502317906220887,0,1
13818,1.0,0,7849,65,798,816,66,0.47464728619156715,0,0
13819,1.0,1,2364,40,337,768,34,0.4093416051032978,0,0
13820,1.0,0,5237,38,492,605,44,0.3843959256320392,0,1
13821,1.0,0,1560,60,323,811,66,0.43057177269533625,0,1
13822,1.0,0,4971,45,237,654,5,0.4117332778685351,0,0
13823,1.0,1,3980,77,626,613,44,0.8275381994971203,1,1
13824,1.0,1,1674,31,355,604,34,0.45300630190961544,0,0
13825,1.0,0,3859,59,444,564,19,0.6168487670166137,1,1
13826,1.0,0,3539,74,116,522,93,0.7673861771066877,1,1
13827,1.0,0,6688,24,209,652,73,0.23764939343519556,0,0
13828,1.0,1,3664,22,720,706,73,0.2960818011536763,0,0
13829,1.0,1,6217,20,680,780,80,0.234745479107027,0,0
13830,1.0,1,2518,55,663,825,95,0.5080672355630245,1,0
13831,1.0,1,4753,79,314,579,18,0.8526188238621801,1,1
13832,1.0,1,5631,46,521,598,16,0.6018268119824812,1,0
13833,1.0,0,8116,78,507,810,14,0.6040751537051726,1,1
13834,1.0,1,8174,30,780,718,77,0.3557038409987005,0,0
13835,1.0,1,6568,29,558,508,38,0.5106567826113227,1,0
13836,1.0,0,2999,42,465,611,79,0.41703724623844757,0,1
13837,1.0,0,5227,34,325,545,57,0.39335997974116316,0,0
13838,1.0,0,3946,61,816,659,7,0.5617447377928745,1,0
13839,1.0,1,3564,50,565,524,24,0.6913428392213893,1,1
13840,1.0,1,4771,25,572,626,12,0.379369595572846,0,1
13841,1.0,0,3451,66,564,755,93,0.5333364410318271,1,1
13842,1.0,0,8442,79,605,599,53,0.7576844758194066,1,0
13843,1.0,0,2986,49,416,678,85,0.4307669366199415,0,1
13844,1.0,0,7112,53,154,636,72,0.5029159018433831,1,0
13845,1.0,0,2407,71,785,764,10,0.574124141134679,1,0
13846,1.0,1,4931,69,765,808,90,0.6525912285325872,1,0
13847,1.0,1,3195,20,600,528,47,0.4082778534456946,0,1
13848,1.0,0,7309,39,241,576,70,0.41609499795918553,0,0
13849,1.0,1,2092,34,724,668,70,0.43095897459182436,0,0
13850,1.0,0,1907,43,425,583,54,0.44866694010497576,0,1
13851,1.0,1,3831,61,632,563,40,0.7517526838786001,1,1
13852,1.0,0,1727,48,773,771,8,0.3505323380739005,0,1
13853,1.0,0,3196,54,700,741,53,0.42867170732569104,0,1
13854,1.0,1,7016,58,492,714,32,0.6238195292486851,1,0
13855,1.0,1,6175,62,615,554,67,0.764183398707977,1,1
13856,1.0,1,5333,47,230,567,30,0.6345119105264043,1,0
13857,1.0,1,5896,61,406,505,76,0.7849167625019149,1,1
13858,1.0,0,1887,43,111,671,16,0.3800983021872307,0,1
13859,1.0,1,5038,33,305,601,33,0.4747117856740866,0,0
13860,1.0,1,1122,79,537,727,59,0.7823158547954866,1,1
13861,1.0,0,3726,77,163,752,97,0.6388148554761082,1,0
13862,1.0,0,5768,33,240,689,76,0.28186259122933777,0,0
13863,1.0,1,7234,50,611,816,89,0.46682826383931014,0,0
13864,1.0,0,3284,60,478,787,70,0.44959255829019507,0,0
13865,1.0,0,7215,59,300,565,9,0.616088218004326,1,1
13866,1.0,1,6259,32,277,819,30,0.3012592645752883,0,0
13867,1.0,0,1134,79,796,643,90,0.7307615855682449,1,1
13868,1.0,0,3704,63,498,803,12,0.46572331354293356,0,1
13869,1.0,0,8484,71,147,594,25,0.6996313139471281,1,0
13870,1.0,0,5376,46,571,768,86,0.3352149756763805,0,0
13871,1.0,1,6528,74,435,520,3,0.85207551243719,1,1
13872,1.0,0,1337,68,805,554,77,0.7021902585031558,1,1
13873,1.0,1,6629,45,347,565,25,0.6178456394168943,1,0
